pickup,dropoff,passengers,distance,fare,tip,total,payment,pickup_borough,dropoff_borough
2019-03-06 21:56:51,2019-03-06 22:03:35,1,1.1,6.5,1.54,11.84,credit card,Manhattan,Manhattan
2019-03-20 23:19:55,2019-03-20 23:46:00,1,4.82,19.5,4.66,27.96,credit card,Manhattan,Manhattan
2019-03-15 19:33:40,2019-03-15 19:54:59,1,3.3,15.5,2.96,22.76,credit card,Manhattan,Manhattan
2019-03-26 12:11:08,2019-03-26 12:23:55,1,1.0,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-09 01:49:19,2019-03-09 01:54:17,1,1.5,6.5,2.55,12.85,credit card,Manhattan,Manhattan
2019-03-14 08:51:47,2019-03-14 09:00:44,2,1.0,7.5,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-20 20:17:19,2019-03-20 20:46:58,1,10.1,32.0,5.5,47.06,credit card,Queens,Manhattan
2019-03-29 13:30:12,2019-03-29 13:36:35,1,1.23,6.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-10 12:44:26,2019-03-10 12:48:27,4,1.1,5.5,0.44,9.24,credit card,Manhattan,Manhattan
2019-03-01 12:14:41,2019-03-01 12:18:39,2,0.5,4.5,1.05,6.35,credit card,Manhattan,Manhattan
2019-03-22 10:35:22,2019-03-22 10:41:18,1,0.75,5.5,1.5,10.3,credit card,Manhattan,Manhattan
2019-03-31 18:09:31,2019-03-31 18:25:30,1,2.62,12.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-14 19:36:16,2019-03-14 19:52:41,1,1.65,11.5,3.95,19.75,credit card,Manhattan,Manhattan
2019-03-07 18:49:41,2019-03-07 19:07:05,1,2.75,13.0,3.46,20.76,credit card,Manhattan,Manhattan
2019-03-02 23:13:33,2019-03-02 23:28:52,1,2.32,12.0,0.0,15.8,cash,Manhattan,Manhattan
2019-03-10 01:44:58,2019-03-10 01:51:17,6,1.44,6.5,3.09,13.39,credit card,Manhattan,Manhattan
2019-03-21 10:07:48,2019-03-21 10:52:02,2,16.74,52.0,15.26,76.32,credit card,Manhattan,Queens
2019-03-07 13:07:41,2019-03-07 13:22:19,6,1.7,10.5,2.75,16.55,credit card,Manhattan,Manhattan
2019-03-09 02:17:59,2019-03-09 02:28:16,1,1.46,8.5,1.0,13.3,credit card,Manhattan,Manhattan
2019-03-03 13:38:18,2019-03-03 13:49:14,5,1.78,9.5,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-16 12:17:09,2019-03-16 12:34:47,1,2.7,13.5,0.0,16.8,cash,Manhattan,Manhattan
2019-03-12 07:31:29,2019-03-12 07:34:04,1,0.5,4.0,2.15,9.45,credit card,Manhattan,Manhattan
2019-03-22 01:12:31,2019-03-22 01:26:25,2,2.77,12.0,1.0,16.8,credit card,Manhattan,Manhattan
2019-03-11 18:18:44,2019-03-11 18:26:55,1,1.13,7.0,1.7,13.0,credit card,Manhattan,Manhattan
2019-03-03 20:28:29,2019-03-03 20:33:11,2,0.9,5.5,0.0,9.3,cash,Manhattan,Manhattan
2019-03-20 03:41:49,2019-03-20 03:58:06,6,5.53,17.5,2.5,23.8,credit card,Manhattan,Manhattan
2019-03-05 22:16:23,2019-03-05 22:24:14,1,1.06,7.0,1.08,11.88,credit card,Manhattan,Manhattan
2019-03-21 16:19:53,2019-03-21 16:24:46,1,0.8,5.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-03 14:34:00,2019-03-03 14:42:34,2,1.35,7.5,1.0,11.8,credit card,Manhattan,Manhattan
2019-03-07 02:07:02,2019-03-07 02:13:15,1,0.85,6.0,1.96,11.76,credit card,Manhattan,Manhattan
2019-03-28 10:50:01,2019-03-28 10:55:52,1,1.47,6.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-03 20:32:34,2019-03-03 20:39:11,1,0.77,6.0,1.2,11.0,credit card,Manhattan,Manhattan
2019-03-26 21:42:29,2019-03-26 22:05:23,2,4.4,17.5,3.76,22.56,credit card,Brooklyn,Brooklyn
2019-03-27 00:09:57,2019-03-27 00:37:20,1,9.39,29.5,0.0,33.3,cash,Manhattan,Brooklyn
2019-03-03 11:16:14,2019-03-03 11:20:53,1,1.3,6.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-03 21:34:24,2019-03-03 22:08:25,2,7.8,28.0,6.35,38.15,credit card,Manhattan,Manhattan
2019-03-09 02:35:34,2019-03-09 03:10:06,1,10.82,36.0,7.96,47.76,credit card,Manhattan,Manhattan
2019-03-18 19:41:36,2019-03-18 19:51:29,1,1.33,8.5,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-27 14:41:53,2019-03-27 15:20:49,4,3.03,23.0,5.26,31.56,credit card,Manhattan,Manhattan
2019-03-15 09:56:40,2019-03-15 10:31:18,1,13.4,38.5,0.0,39.3,cash,Queens,Queens
2019-03-26 23:54:47,2019-03-27 00:03:12,1,2.24,9.0,3.2,16.0,credit card,Manhattan,Manhattan
2019-03-09 10:51:40,2019-03-09 10:55:43,1,0.74,5.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-27 23:16:20,2019-03-27 23:34:32,1,4.91,17.5,4.26,25.56,credit card,Manhattan,Brooklyn
2019-03-14 19:56:56,2019-03-14 20:07:03,1,1.24,8.0,3.69,15.99,credit card,Manhattan,Manhattan
2019-03-25 16:23:11,2019-03-25 17:12:18,0,11.8,40.5,10.55,52.85,credit card,Queens,Brooklyn
2019-03-14 17:52:20,2019-03-14 18:08:32,1,2.1,12.0,3.25,19.55,credit card,Manhattan,Manhattan
2019-03-26 22:40:00,2019-03-26 22:56:19,1,4.1,15.0,3.75,22.55,credit card,Manhattan,Brooklyn
2019-03-25 12:44:45,2019-03-25 12:57:31,1,1.7,10.0,2.65,15.95,credit card,Manhattan,Manhattan
2019-03-04 20:45:32,2019-03-04 20:52:24,2,0.9,6.5,1.0,11.3,credit card,Manhattan,Manhattan
2019-03-22 11:55:00,2019-03-22 12:36:56,2,16.6,52.0,6.0,67.06,credit card,Manhattan,Queens
2019-03-14 13:51:46,2019-03-14 13:59:11,1,1.1,7.0,3.05,13.35,credit card,Manhattan,Manhattan
2019-03-05 07:01:12,2019-03-05 07:10:34,1,1.5,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-30 21:43:33,2019-03-30 21:56:42,1,1.5,9.5,0.0,13.3,cash,Manhattan,Manhattan
2019-03-04 22:21:05,2019-03-04 22:30:40,2,2.41,9.5,3.32,16.62,credit card,Manhattan,Manhattan
2019-03-28 19:44:08,2019-03-28 19:55:11,1,1.5,9.0,1.0,13.8,credit card,Manhattan,Manhattan
2019-03-27 08:38:24,2019-03-27 08:43:49,1,0.9,5.5,0.0,8.8,cash,Manhattan,Manhattan
2019-03-06 15:09:42,2019-03-06 15:19:00,1,0.77,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-02 12:19:18,2019-03-02 12:25:02,1,1.21,6.5,1.96,11.76,credit card,Manhattan,Manhattan
2019-03-10 17:32:43,2019-03-10 17:51:17,1,2.9,15.0,3.65,21.95,credit card,Manhattan,Queens
2019-03-15 23:31:29,2019-03-15 23:48:39,1,2.3,12.5,3.0,19.3,credit card,Manhattan,Manhattan
2019-03-15 10:19:19,2019-03-15 10:25:22,1,1.24,6.5,0.88,8.18,credit card,Manhattan,Manhattan
2019-03-04 15:55:01,2019-03-04 16:14:40,1,3.81,16.0,0.0,19.3,cash,Manhattan,Manhattan
2019-03-21 09:48:17,2019-03-21 10:05:14,1,0.9,11.0,2.85,17.15,credit card,Manhattan,Manhattan
2019-03-05 14:57:54,2019-03-05 15:08:35,2,1.07,8.0,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-18 15:10:01,2019-03-18 15:30:21,2,8.55,26.0,7.01,42.07,credit card,Manhattan,Queens
2019-03-15 15:11:55,2019-03-15 15:25:37,1,2.27,11.0,2.86,17.16,credit card,Manhattan,Manhattan
2019-03-15 02:02:17,2019-03-15 02:16:41,2,8.02,23.0,0.0,24.3,cash,Queens,Queens
2019-03-05 14:55:55,2019-03-05 15:02:29,2,1.0,6.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-20 17:22:33,2019-03-20 18:07:19,1,17.01,52.0,0.0,65.56,cash,Queens,Manhattan
2019-03-06 01:29:16,2019-03-06 01:47:35,1,5.6,19.0,0.0,22.8,credit card,Manhattan,Manhattan
2019-03-25 22:43:54,2019-03-25 22:51:42,1,1.4,7.5,0.0,11.3,cash,Manhattan,Manhattan
2019-03-13 11:29:40,2019-03-13 11:39:38,2,1.4,8.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-02 01:05:09,2019-03-02 01:25:21,1,6.25,20.0,4.0,27.8,credit card,Manhattan,Manhattan
2019-03-27 16:25:43,2019-03-27 16:35:23,1,0.68,7.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-18 12:54:42,2019-03-18 13:32:35,5,18.76,52.0,11.71,70.27,credit card,Manhattan,Queens
2019-03-08 00:42:58,2019-03-08 00:53:48,2,3.67,12.0,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-16 14:02:05,2019-03-16 14:10:07,3,1.2,7.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-22 19:16:34,2019-03-22 19:21:02,2,0.95,5.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-20 08:47:11,2019-03-20 09:07:33,1,1.3,13.0,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-20 14:15:30,2019-03-20 14:26:48,1,4.0,14.0,0.0,14.8,credit card,Queens,Queens
2019-03-24 06:21:12,2019-03-24 06:46:32,1,18.99,50.5,10.26,61.56,credit card,Queens,Brooklyn
2019-03-12 23:55:59,2019-03-13 00:06:04,1,1.2,8.0,1.5,13.3,credit card,Manhattan,Manhattan
2019-03-07 19:05:47,2019-03-07 19:17:30,6,2.04,10.0,2.86,17.16,credit card,Manhattan,Manhattan
2019-03-12 17:55:27,2019-03-12 18:04:31,1,1.4,8.5,3.2,16.0,credit card,Manhattan,Manhattan
2019-03-16 13:17:21,2019-03-16 13:25:58,1,0.66,7.0,0.0,10.3,cash,Manhattan,Manhattan
2019-03-01 21:38:07,2019-03-01 21:44:45,2,0.7,6.0,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-28 23:05:10,2019-03-28 23:14:57,1,1.5,8.0,0.0,11.8,cash,Manhattan,Manhattan
2019-03-23 14:00:52,2019-03-23 14:08:51,2,1.1,7.0,1.75,12.05,credit card,Manhattan,Manhattan
2019-03-07 09:18:22,2019-03-07 09:26:40,1,0.81,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-19 09:38:21,2019-03-19 09:58:34,5,3.27,15.0,0.92,19.22,credit card,Manhattan,Manhattan
2019-03-13 22:40:21,2019-03-13 22:53:10,1,1.9,10.0,0.0,13.8,cash,Manhattan,Manhattan
2019-03-02 16:27:34,2019-03-02 16:41:30,2,1.7,10.5,0.0,13.8,cash,Manhattan,Manhattan
2019-03-05 15:01:34,2019-03-05 15:11:01,1,0.83,7.5,1.2,12.0,credit card,Manhattan,Manhattan
2019-03-24 08:12:47,2019-03-24 08:23:19,1,3.17,11.0,2.86,17.16,credit card,Manhattan,Manhattan
2019-03-28 13:18:44,2019-03-28 13:27:20,3,1.34,7.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-24 00:27:46,2019-03-24 00:35:12,1,1.6,7.5,2.25,13.55,credit card,Manhattan,Manhattan
2019-03-12 21:26:25,2019-03-12 21:37:04,1,2.0,9.5,2.65,15.95,credit card,Manhattan,Manhattan
2019-03-06 14:39:34,2019-03-06 14:46:56,1,0.5,6.5,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-16 01:14:24,2019-03-16 01:26:45,1,2.6,11.0,0.0,12.3,cash,Brooklyn,Brooklyn
2019-03-26 01:14:52,2019-03-26 01:20:27,1,2.14,8.0,0.0,11.8,cash,Manhattan,Brooklyn
2019-03-12 02:58:34,2019-03-12 03:04:48,2,1.5,7.0,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-26 21:07:17,2019-03-26 21:29:20,1,3.97,18.0,4.36,26.16,credit card,Manhattan,Manhattan
2019-03-20 20:52:57,2019-03-20 21:08:21,1,4.08,14.5,3.66,21.96,credit card,Manhattan,Manhattan
2019-03-01 17:51:29,2019-03-01 18:02:41,1,1.75,9.0,3.99,17.29,credit card,Manhattan,Manhattan
2019-03-31 19:48:55,2019-03-31 20:00:50,1,1.22,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-11 17:55:58,2019-03-11 18:04:46,1,2.48,10.0,2.86,17.16,credit card,Manhattan,Manhattan
2019-03-24 12:32:26,2019-03-24 12:43:25,3,2.7,11.0,3.55,17.85,credit card,Manhattan,Manhattan
2019-03-12 18:34:33,2019-03-12 18:43:13,1,0.37,6.5,0.0,10.8,cash,Manhattan,Manhattan
2019-03-27 20:09:15,2019-03-27 20:13:09,1,1.29,5.5,0.0,9.3,cash,Manhattan,Manhattan
2019-03-06 23:32:10,2019-03-06 23:38:21,2,1.25,6.5,1.54,11.84,credit card,Manhattan,Manhattan
2019-03-21 06:12:16,2019-03-21 06:16:45,5,1.2,5.5,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-08 22:03:27,2019-03-08 22:16:13,1,6.35,19.0,0.0,22.8,cash,Manhattan,Manhattan
2019-03-29 19:24:36,2019-03-29 19:33:39,1,2.23,9.5,3.45,17.25,credit card,Manhattan,Queens
2019-03-24 00:12:23,2019-03-24 00:27:21,3,7.2,22.0,6.3,37.86,credit card,Queens,Manhattan
2019-03-24 16:49:27,2019-03-24 16:56:46,3,1.3,6.5,1.0,10.8,credit card,Manhattan,Manhattan
2019-03-18 22:07:21,2019-03-18 22:13:35,1,1.33,6.5,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-01 11:56:33,2019-03-01 12:24:09,1,12.05,35.5,0.0,36.3,credit card,Manhattan,Bronx
2019-03-03 00:53:01,2019-03-03 01:08:24,1,2.8,12.5,3.25,19.55,credit card,Manhattan,Manhattan
2019-03-08 17:25:38,2019-03-08 17:32:08,1,0.6,6.0,0.0,10.3,credit card,Manhattan,Manhattan
2019-03-10 03:41:47,2019-03-10 03:47:49,1,1.21,6.5,1.0,11.3,credit card,Manhattan,Manhattan
2019-03-05 12:34:42,2019-03-05 13:23:51,5,13.57,45.0,13.52,67.58,credit card,Queens,Manhattan
2019-03-30 09:25:34,2019-03-30 09:28:42,1,0.9,5.0,0.0,8.3,cash,Manhattan,Manhattan
2019-03-25 18:42:25,2019-03-25 18:54:54,1,1.8,9.5,2.0,15.8,credit card,Manhattan,Manhattan
2019-03-23 04:21:32,2019-03-23 04:27:31,1,1.2,6.5,1.0,11.3,credit card,Manhattan,Manhattan
2019-03-03 13:41:18,2019-03-03 13:46:47,1,0.68,5.0,2.0,10.3,credit card,Manhattan,Manhattan
2019-03-19 11:00:45,2019-03-19 11:07:21,1,1.3,6.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-30 23:50:23,2019-03-31 00:00:01,1,1.3,8.0,1.0,12.8,credit card,Manhattan,Manhattan
2019-03-23 19:22:48,2019-03-23 19:28:28,2,1.4,7.0,0.0,7.8,cash,Manhattan,Manhattan
2019-03-17 17:25:09,2019-03-17 17:32:05,3,0.8,6.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-08 22:06:50,2019-03-08 22:22:07,1,3.8,15.0,3.75,22.55,credit card,Manhattan,Manhattan
2019-03-08 13:17:30,2019-03-08 13:26:21,1,1.64,8.0,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-23 23:17:57,2019-03-23 23:21:40,2,0.87,5.0,0.88,9.68,credit card,Manhattan,Manhattan
2019-03-21 08:08:23,2019-03-21 08:16:12,1,0.9,7.0,1.8,12.1,credit card,Manhattan,Manhattan
2019-03-17 15:31:50,2019-03-17 15:50:33,1,5.63,18.5,0.0,21.8,cash,Manhattan,Brooklyn
2019-03-03 22:42:09,2019-03-03 22:47:36,1,0.33,5.0,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-04 21:46:08,2019-03-04 21:53:15,1,1.9,8.0,2.35,14.15,credit card,Manhattan,Manhattan
2019-03-07 19:16:18,2019-03-07 19:44:37,1,4.4,20.5,0.0,22.3,credit card,Manhattan,Manhattan
2019-03-01 14:11:37,2019-03-01 14:17:25,1,1.04,6.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-31 06:51:54,2019-03-31 07:02:42,1,3.9,12.5,4.0,19.8,credit card,Manhattan,Manhattan
2019-03-19 12:40:08,2019-03-19 13:03:40,1,3.59,17.0,1.0,21.3,credit card,Manhattan,Manhattan
2019-03-28 22:18:16,2019-03-28 22:21:53,5,0.89,5.0,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-27 21:02:16,2019-03-27 21:07:33,2,1.3,6.5,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-17 06:49:50,2019-03-17 06:59:38,1,2.4,9.5,5.0,17.8,credit card,Manhattan,Manhattan
2019-03-28 17:52:19,2019-03-28 18:09:37,1,1.8,12.0,0.0,16.3,cash,Manhattan,Manhattan
2019-03-24 08:53:31,2019-03-24 08:57:29,3,1.03,5.5,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-09 14:41:28,2019-03-09 14:56:03,1,2.04,11.0,0.0,14.3,cash,Manhattan,Manhattan
2019-03-06 13:16:44,2019-03-06 13:23:56,1,1.1,7.0,3.05,13.35,credit card,Manhattan,Manhattan
2019-03-16 19:26:25,2019-03-16 19:46:40,1,3.66,15.0,3.66,21.96,credit card,Manhattan,Manhattan
2019-03-17 16:09:20,2019-03-17 16:27:25,4,2.6,13.5,0.0,16.8,cash,Manhattan,Manhattan
2019-03-08 13:52:36,2019-03-08 13:59:15,1,0.68,6.0,1.86,11.16,credit card,Manhattan,Manhattan
2019-03-28 19:48:23,2019-03-28 20:04:37,1,1.7,11.0,3.05,18.35,credit card,Manhattan,Manhattan
2019-03-01 09:33:42,2019-03-01 09:48:36,1,1.11,10.0,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-18 10:37:34,2019-03-18 10:49:36,1,1.3,9.0,2.45,14.75,credit card,Manhattan,Manhattan
2019-03-18 18:47:11,2019-03-18 19:05:14,1,2.1,13.0,3.45,20.75,credit card,Manhattan,Manhattan
2019-03-19 23:23:12,2019-03-19 23:38:38,1,3.37,13.5,2.0,19.3,credit card,Manhattan,Manhattan
2019-03-20 20:38:18,2019-03-20 20:45:26,0,1.1,6.5,1.56,9.36,credit card,Manhattan,Manhattan
2019-03-15 22:38:47,2019-03-15 22:41:19,1,0.6,4.0,1.0,8.8,credit card,Manhattan,Manhattan
2019-03-02 03:22:04,2019-03-02 03:32:37,1,1.47,8.5,2.0,14.3,credit card,Manhattan,Manhattan
2019-03-15 18:51:54,2019-03-15 19:46:20,2,17.28,52.0,13.11,78.67,credit card,Queens,Manhattan
2019-03-22 04:46:14,2019-03-22 05:16:28,5,18.94,52.0,12.21,73.27,credit card,Manhattan,Queens
2019-03-12 18:23:06,2019-03-12 18:31:25,1,0.53,6.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-28 13:20:19,2019-03-28 13:36:52,1,1.08,11.0,0.0,14.3,cash,Manhattan,Manhattan
2019-03-23 18:49:13,2019-03-23 19:01:58,2,2.33,10.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-23 02:42:30,2019-03-23 02:46:36,1,0.75,5.0,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-23 22:06:31,2019-03-23 22:12:32,1,0.6,5.5,0.0,9.3,cash,Manhattan,Manhattan
2019-03-23 02:12:39,2019-03-23 02:19:07,1,1.55,7.0,1.0,11.8,credit card,Manhattan,Manhattan
2019-03-09 17:26:02,2019-03-09 17:26:10,1,0.9,2.5,0.0,5.8,cash,Manhattan,Manhattan
2019-03-02 12:12:02,2019-03-02 12:17:06,2,0.64,5.0,2.08,10.38,credit card,Manhattan,Manhattan
2019-03-01 21:29:24,2019-03-01 21:42:30,1,2.8,12.0,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-12 09:24:13,2019-03-12 09:40:30,6,2.11,12.0,0.0,15.3,cash,Manhattan,Manhattan
2019-03-12 18:14:47,2019-03-12 18:31:07,1,1.1,11.0,1.0,16.3,credit card,Manhattan,Manhattan
2019-03-21 21:41:31,2019-03-21 21:52:49,2,1.4,8.5,2.0,14.3,credit card,Manhattan,Manhattan
2019-03-05 14:54:04,2019-03-05 15:00:50,1,0.88,6.5,2.94,12.74,credit card,Manhattan,Manhattan
2019-03-13 07:37:38,2019-03-13 07:53:49,2,5.9,19.0,0.0,22.3,cash,Manhattan,Manhattan
2019-03-11 17:20:38,2019-03-11 17:32:30,2,0.83,8.5,3.2,16.0,credit card,Manhattan,Manhattan
2019-03-14 19:06:21,2019-03-14 19:28:14,1,1.05,13.5,0.0,17.8,cash,Manhattan,Manhattan
2019-03-07 09:07:26,2019-03-07 09:22:20,1,1.39,10.5,1.0,14.8,credit card,Manhattan,Manhattan
2019-03-31 11:37:47,2019-03-31 11:47:12,2,1.1,7.5,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-26 08:44:47,2019-03-26 08:51:36,1,1.2,6.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-05 07:39:37,2019-03-05 07:47:22,1,1.2,7.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-28 18:21:43,2019-03-28 18:23:48,3,0.49,3.5,0.0,7.8,cash,Manhattan,Manhattan
2019-03-14 20:33:35,2019-03-14 20:47:52,1,2.58,12.0,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-28 20:25:20,2019-03-28 20:47:14,1,8.24,25.5,6.51,39.07,credit card,Manhattan,Manhattan
2019-03-04 06:44:01,2019-03-04 06:54:26,0,2.1,10.0,0.7,14.0,credit card,Manhattan,Manhattan
2019-03-15 08:17:30,2019-03-15 08:25:03,1,1.4,7.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-10 14:16:39,2019-03-10 14:18:12,1,0.55,3.5,0.0,4.3,cash,Manhattan,Manhattan
2019-03-13 14:37:14,2019-03-13 14:43:12,0,0.7,5.5,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-24 15:12:59,2019-03-24 15:24:49,2,0.9,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-01 18:33:04,2019-03-01 18:39:32,2,0.8,6.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-01 08:32:53,2019-03-01 08:47:18,1,3.09,12.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-31 00:14:24,2019-03-31 00:29:29,1,1.9,11.5,1.0,16.3,credit card,Manhattan,Manhattan
2019-03-24 04:54:14,2019-03-24 05:04:44,1,2.07,9.5,1.0,14.3,credit card,Manhattan,Manhattan
2019-03-06 22:16:22,2019-03-06 22:28:48,4,3.04,12.0,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-02 12:18:08,2019-03-02 12:32:38,1,1.65,10.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-30 19:51:47,2019-03-30 20:16:37,1,8.44,26.0,7.01,42.07,credit card,Queens,Manhattan
2019-03-22 07:46:12,2019-03-22 08:07:15,5,1.43,13.5,0.0,16.8,cash,Manhattan,Manhattan
2019-03-30 01:04:32,2019-03-30 01:20:04,3,3.95,15.5,1.93,21.23,credit card,Manhattan,Manhattan
2019-03-02 07:28:47,2019-03-02 07:35:25,1,1.5,7.0,0.0,10.3,cash,Manhattan,Manhattan
2019-03-14 23:53:10,2019-03-15 00:04:00,1,2.5,10.0,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-18 19:48:37,2019-03-18 19:51:15,1,0.69,4.0,1.24,9.54,credit card,Manhattan,Manhattan
2019-03-27 17:59:17,2019-03-27 18:27:22,1,2.75,18.0,4.46,26.76,credit card,Manhattan,Manhattan
2019-03-26 18:05:04,2019-03-26 18:31:31,1,2.04,16.5,0.0,20.8,cash,Manhattan,Manhattan
2019-03-07 12:27:10,2019-03-07 12:48:31,1,3.39,16.5,3.96,23.76,credit card,Manhattan,Manhattan
2019-03-17 15:49:14,2019-03-17 15:58:56,2,1.33,8.0,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-18 08:01:22,2019-03-18 08:09:14,2,1.15,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-21 22:07:10,2019-03-21 22:17:36,1,1.94,9.5,2.2,15.5,credit card,Manhattan,Manhattan
2019-03-28 10:09:23,2019-03-28 10:24:41,2,1.62,11.0,2.0,16.3,credit card,Manhattan,Manhattan
2019-03-25 22:38:58,2019-03-25 22:43:42,2,0.81,5.5,0.0,9.3,cash,Manhattan,Manhattan
2019-03-20 12:49:35,2019-03-20 12:58:37,3,0.37,7.0,0.0,10.3,cash,Manhattan,Manhattan
2019-03-14 12:30:56,2019-03-14 13:03:15,1,11.79,36.5,0.0,39.8,cash,Manhattan,Bronx
2019-03-14 00:59:00,2019-03-14 01:04:01,1,1.4,6.5,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-19 06:57:14,2019-03-19 07:00:08,1,1.3,5.5,0.0,6.3,,Brooklyn,Brooklyn
2019-03-30 12:01:56,2019-03-30 12:16:46,1,3.42,14.0,2.0,19.3,credit card,Manhattan,Manhattan
2019-03-09 20:25:17,2019-03-09 20:40:18,2,2.6,12.0,3.15,18.95,credit card,Manhattan,Manhattan
2019-03-12 21:15:09,2019-03-12 21:31:47,2,2.1,12.0,3.15,18.95,credit card,Manhattan,Manhattan
2019-03-23 14:33:01,2019-03-23 14:51:41,5,1.63,12.5,0.0,15.8,cash,Manhattan,Manhattan
2019-03-01 21:02:27,2019-03-01 21:07:03,1,1.2,6.0,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-06 08:38:24,2019-03-06 08:57:53,1,1.26,12.5,0.0,15.8,cash,Manhattan,Manhattan
2019-03-11 22:41:38,2019-03-11 22:50:06,2,1.32,7.5,0.0,11.3,cash,Manhattan,Manhattan
2019-03-13 19:00:14,2019-03-13 19:49:44,1,9.0,35.5,7.95,47.75,credit card,Manhattan,Brooklyn
2019-03-08 18:37:06,2019-03-08 18:44:08,1,1.2,7.0,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-03 09:25:55,2019-03-03 09:34:53,1,1.78,8.5,1.5,13.3,credit card,Manhattan,Manhattan
2019-03-18 13:28:31,2019-03-18 13:39:03,3,0.9,8.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-25 16:02:33,2019-03-25 16:09:38,1,1.1,6.5,1.0,11.8,credit card,Manhattan,Manhattan
2019-03-24 01:08:20,2019-03-24 01:08:34,1,0.02,2.5,0.0,6.3,cash,Manhattan,Manhattan
2019-03-26 14:18:55,2019-03-26 14:27:01,5,0.99,6.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-22 18:00:02,2019-03-22 18:13:31,1,1.8,10.0,0.0,14.3,cash,Manhattan,Manhattan
2019-03-31 10:54:31,2019-03-31 10:57:34,1,0.2,4.0,0.0,7.3,cash,Brooklyn,Brooklyn
2019-03-07 16:31:21,2019-03-07 16:40:50,1,1.15,7.5,1.0,12.8,credit card,Manhattan,Manhattan
2019-03-25 18:58:26,2019-03-25 19:10:36,1,2.45,11.5,2.37,18.17,credit card,Manhattan,Manhattan
2019-03-14 23:00:54,2019-03-14 23:19:05,1,3.53,15.0,4.7,23.5,credit card,Manhattan,Manhattan
2019-03-11 16:55:41,2019-03-11 17:06:13,5,2.03,9.5,0.0,13.8,cash,Manhattan,Manhattan
2019-03-07 09:09:24,2019-03-07 09:48:44,3,8.19,30.5,0.0,39.56,cash,Manhattan,Brooklyn
2019-03-29 03:34:59,2019-03-29 03:50:49,1,6.18,19.5,4.66,27.96,credit card,Manhattan,Manhattan
